Source name,Source site,start year,end year,sample frequency,temporal resolution,Region,County,Watershed,Waterbody,Latitude,Longitude,Spatial extent,spatial resolution,Type of measurment,open access,comments,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562572,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562574,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562576,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562578,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562580,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562582,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562584,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562586,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562588,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562590,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562592,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562594,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562596,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562598,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562600,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562602,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562604,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562606,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562608,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562610,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562612,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562614,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562616,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562618,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562620,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562622,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562624,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562626,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562628,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562630,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562632,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562634,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562636,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562638,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562640,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562642,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562644,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562646,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562648,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562650,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562652,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562654,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562656,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562658,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562660,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562662,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562664,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562666,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562668,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562670,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562672,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562674,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562676,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562678,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562680,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562682,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562684,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562686,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562688,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562690,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562692,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562694,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562696,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562698,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562700,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562702,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17562704,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563288,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563290,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563294,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563296,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563298,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563302,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563304,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563306,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563308,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563310,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563312,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563314,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563316,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563318,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563320,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563322,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563324,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563326,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563328,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563330,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563332,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563334,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563336,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563338,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563340,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563342,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563344,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563566,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563568,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563570,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563572,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563574,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563576,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563578,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563580,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563582,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563584,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563586,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563588,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563590,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563592,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563594,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563596,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563598,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563600,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563602,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563604,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563606,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563608,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563610,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563612,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563614,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563616,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563618,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563620,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563622,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563624,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563626,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563628,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563630,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563632,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563634,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563636,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563638,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563640,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563642,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563644,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563646,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563648,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563650,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563652,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563654,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563656,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563658,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563660,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563662,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563664,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563666,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563668,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563670,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563672,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563674,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563676,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563678,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563680,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563682,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563684,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563686,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563688,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563690,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563692,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563694,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563696,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563698,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563700,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563702,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563704,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563706,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563708,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563710,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563712,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563714,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563716,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563718,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563720,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563722,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563724,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563726,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563728,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563730,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563732,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563734,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563736,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563738,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563740,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563742,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563744,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563746,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563748,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563750,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563752,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563754,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563756,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563758,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563760,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563762,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563764,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563766,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563768,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563770,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563772,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563774,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563776,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563778,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563780,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563782,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563784,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563786,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563788,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563790,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563792,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563794,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563796,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563798,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563800,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563802,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563804,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563806,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563808,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563810,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563812,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563814,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563816,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563818,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563820,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563822,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563824,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563826,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563828,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563830,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563832,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563834,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563836,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563838,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563840,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563842,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563844,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563846,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563848,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563850,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563852,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563854,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563856,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563858,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563860,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563862,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563864,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563866,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563868,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563870,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563872,
baseline_stream_temp,SCCWRP,1982,2014,weekly,,Southern California,,,,,,,,model,no,17563874,
